,path,gps,date,x,y,z,prediction
107,/home/pi/captures/2022-08-17T08:38:00.911360.jpg,"['5042.30488', 'N'] ['00752.90397', 'E']",2022-08-17T08:38:00.911360,5.178658190917968,-0.5003881469726562,8.975862023925782,0.045507483184337616
108,/home/pi/captures/2022-08-17T08:38:06.830103.jpg,"['5042.30665', 'N'] ['00752.89889', 'E']",2022-08-17T08:38:06.830103,5.212177014160156,-0.4357447021484374,8.159439257812501,0.005784220993518829
109,/home/pi/captures/2022-08-17T08:38:12.748619.jpg,"['5042.30778', 'N'] ['00752.89515', 'E']",2022-08-17T08:38:12.748619,5.213374114990234,-0.5482721801757813,8.055291485595703,8.10347955848556e-06
110,/home/pi/captures/2022-08-17T08:38:18.648577.jpg,"['5042.30759', 'N'] ['00752.89554', 'E']",2022-08-17T08:38:18.648577,5.233724829101562,-0.5291185668945312,8.20971749267578,0.000741107389330864
111,/home/pi/captures/2022-08-17T08:38:24.567070.jpg,"['5042.30749', 'N'] ['00752.89652', 'E']",2022-08-17T08:38:24.567070,5.042188696289062,-0.5374982727050781,8.374917407226562,0.0001311912201344967
112,/home/pi/captures/2022-08-17T08:38:30.496183.jpg,"['5042.30588', 'N'] ['00752.89705', 'E']",2022-08-17T08:38:30.496183,5.097255334472656,-0.4620809204101562,7.824251025390624,0.004630815237760544
113,/home/pi/captures/2022-08-17T08:38:36.448699.jpg,"['5042.30340', 'N'] ['00752.89952', 'E']",2022-08-17T08:38:36.448699,5.129577056884766,-0.5446808776855468,8.384494213867185,0.01304236613214016
114,/home/pi/captures/2022-08-17T08:38:42.344337.jpg,"['5042.30009', 'N'] ['00752.90292', 'E']",2022-08-17T08:38:42.344337,5.231330627441406,-0.4213794921875,8.283937744140625,0.01059848815202713
115,/home/pi/captures/2022-08-17T08:38:48.276348.jpg,"['5042.29660', 'N'] ['00752.90680', 'E']",2022-08-17T08:38:48.276348,4.981136553955078,-0.6476315490722656,6.678625531005859,0.11846837401390076
116,/home/pi/captures/2022-08-17T08:38:54.191517.jpg,"['5042.29317', 'N'] ['00752.91066', 'E']",2022-08-17T08:38:54.191517,5.143942266845703,-0.3842693664550781,8.257601525878906,0.09523563832044601
117,/home/pi/captures/2022-08-17T08:39:00.108609.jpg,"['5042.29049', 'N'] ['00752.91335', 'E']",2022-08-17T08:39:00.108609,5.090072729492187,-0.2226607543945312,6.478709692382812,0.031773652881383896
118,/home/pi/captures/2022-08-17T08:39:06.030055.jpg,"['5042.28645', 'N'] ['00752.91519', 'E']",2022-08-17T08:39:06.030055,5.256469744873047,-0.4106055847167968,8.097190014648437,0.7689443230628967
119,/home/pi/captures/2022-08-17T08:39:11.952731.jpg,"['5042.28373', 'N'] ['00752.91929', 'E']",2022-08-17T08:39:11.952731,5.284003063964843,-0.4070142822265625,7.778761193847655,0.7654542326927185
120,/home/pi/captures/2022-08-17T08:39:17.872126.jpg,"['5042.28115', 'N'] ['00752.92406', 'E']",2022-08-17T08:39:17.872126,4.952406134033202,-0.7386112121582031,9.671377606201172,0.746760368347168
121,/home/pi/captures/2022-08-17T08:39:23.800109.jpg,"['5042.27836', 'N'] ['00752.92706', 'E']",2022-08-17T08:39:23.800109,4.797980126953124,-0.7158662963867187,8.267178332519531,0.6902238130569458
122,/home/pi/captures/2022-08-17T08:39:29.725880.jpg,"['5042.27611', 'N'] ['00752.93142', 'E']",2022-08-17T08:39:29.725880,5.392939239501953,-0.6871358764648436,8.128314636230467,0.14390243589878082
123,/home/pi/captures/2022-08-17T08:39:35.633544.jpg,"['5042.27357', 'N'] ['00752.93512', 'E']",2022-08-17T08:39:35.633544,5.274426257324219,-0.4405331054687499,8.786720092773436,0.7498204708099365
124,/home/pi/captures/2022-08-17T08:39:41.527639.jpg,"['5042.27092', 'N'] ['00752.93786', 'E']",2022-08-17T08:39:41.527639,5.29238276977539,-0.3866635681152343,7.888894470214844,0.01468962337821722
125,/home/pi/captures/2022-08-17T08:39:47.446588.jpg,"['5042.26863', 'N'] ['00752.94199', 'E']",2022-08-17T08:39:47.446588,5.0014872680664055,-0.6200982299804687,8.487444885253906,0.15876436233520508
126,/home/pi/captures/2022-08-17T08:39:53.368608.jpg,"['5042.26995', 'N'] ['00752.93651', 'E']",2022-08-17T08:39:53.368608,4.963180041503906,-0.4357447021484374,6.743268975830078,0.008986604399979115
127,/home/pi/captures/2022-08-17T08:39:59.294250.jpg,"['5042.26863', 'N'] ['00752.93737', 'E']",2022-08-17T08:39:59.294250,4.991910461425781,-0.5698199951171875,8.111555224609374,0.7646280527114868
128,/home/pi/captures/2022-08-17T08:40:05.237522.jpg,"['5042.26623', 'N'] ['00752.94034', 'E']",2022-08-17T08:40:05.237522,5.082890124511719,-0.2059013427734375,7.6997525390625,0.7561221718788147
129,/home/pi/captures/2022-08-17T08:40:11.152855.jpg,"['5042.26373', 'N'] ['00752.94116', 'E']",2022-08-17T08:40:11.152855,4.8698061767578125,-0.5913678100585937,8.092401611328125,0.03972814604640007
130,/home/pi/captures/2022-08-17T08:40:17.084154.jpg,"['5042.26064', 'N'] ['00752.94257', 'E']",2022-08-17T08:40:17.084154,5.035006091308594,-0.2094926452636718,9.151835845947264,0.7288258671760559
131,/home/pi/captures/2022-08-17T08:40:23.021380.jpg,"['5042.25777', 'N'] ['00752.94509', 'E']",2022-08-17T08:40:23.021380,5.63714780883789,-0.3555389465332031,8.633491186523436,0.6295554637908936
132,/home/pi/captures/2022-08-17T08:40:28.921446.jpg,"['5042.25503', 'N'] ['00752.94433', 'E']",2022-08-17T08:40:28.921446,5.386953735351562,-0.4261678955078125,8.034940771484374,0.7353377938270569
133,/home/pi/captures/2022-08-17T08:40:34.832932.jpg,"['5042.25493', 'N'] ['00752.94390', 'E']",2022-08-17T08:40:34.832932,5.280411761474609,-0.603338818359375,8.200140686035155,0.7261806726455688
134,/home/pi/captures/2022-08-17T08:40:40.757232.jpg,"['5042.25526', 'N'] ['00752.94526', 'E']",2022-08-17T08:40:40.757232,5.102043737792968,-0.5889736083984375,8.367734802246094,0.7481259107589722
135,/home/pi/captures/2022-08-17T08:40:46.669205.jpg,"['5042.25744', 'N'] ['00752.94658', 'E']",2022-08-17T08:40:46.669205,5.342661004638671,-0.2873041992187499,8.827421520996094,0.4726308584213257
136,/home/pi/captures/2022-08-17T08:40:52.562183.jpg,"['5042.26036', 'N'] ['00752.94863', 'E']",2022-08-17T08:40:52.562183,5.146336468505859,-0.5207388610839844,7.838616235351562,0.014463703148066998
137,/home/pi/captures/2022-08-17T08:40:58.479317.jpg,"['5042.26319', 'N'] ['00752.95032', 'E']",2022-08-17T08:40:58.479317,5.035006091308594,-0.3064578125,7.311891870117187,4.731688750325702e-05
138,/home/pi/captures/2022-08-17T08:41:04.409666.jpg,"['5042.26602', 'N'] ['00752.95166', 'E']",2022-08-17T08:41:04.409666,5.464765289306641,-0.4764461303710937,7.665036614990234,0.001043980591930449
139,/home/pi/captures/2022-08-17T08:41:10.323566.jpg,"['5042.26910', 'N'] ['00752.95328', 'E']",2022-08-17T08:41:10.323566,5.288791467285156,-0.6871358764648438,8.200140686035155,0.14917658269405365
140,/home/pi/captures/2022-08-17T08:41:16.241520.jpg,"['5042.27193', 'N'] ['00752.95499', 'E']",2022-08-17T08:41:16.241520,5.213374114990234,-0.5327098693847656,7.870937957763671,0.20631131529808044
141,/home/pi/captures/2022-08-17T08:41:22.170449.jpg,"['5042.27480', 'N'] ['00752.95706', 'E']",2022-08-17T08:41:22.170449,5.153519073486327,-0.4046200805664062,8.246827618408203,0.06369446218013763
142,/home/pi/captures/2022-08-17T08:41:28.080142.jpg,"['5042.27704', 'N'] ['00752.95862', 'E']",2022-08-17T08:41:28.080142,5.4013189453125,-0.5458779785156249,8.238447912597655,0.14242158830165863
143,/home/pi/captures/2022-08-17T08:41:34.010617.jpg,"['5042.27695', 'N'] ['00752.95877', 'E']",2022-08-17T08:41:34.010617,5.216965417480468,-0.5386953735351562,8.128314636230467,0.40556612610816956
144,/home/pi/captures/2022-08-17T08:41:39.923442.jpg,"['5042.27710', 'N'] ['00752.95970', 'E']",2022-08-17T08:41:39.923442,4.874594580078124,-0.4572925170898437,8.29351455078125,0.04674369841814041
145,/home/pi/captures/2022-08-17T08:41:45.848378.jpg,"['5042.27649', 'N'] ['00752.95822', 'E']",2022-08-17T08:41:45.848378,4.993107562255859,-0.3363853332519531,8.779537487792968,0.016738394275307655
146,/home/pi/captures/2022-08-17T08:41:51.760332.jpg,"['5042.27512', 'N'] ['00752.95417', 'E']",2022-08-17T08:41:51.760332,5.165490081787109,-0.3962403747558594,8.119934930419921,9.746790055942256e-06
147,/home/pi/captures/2022-08-17T08:41:57.689231.jpg,"['5042.27415', 'N'] ['00752.95115', 'E']",2022-08-17T08:41:57.689231,5.176263989257812,-0.201112939453125,8.305485559082031,4.6800682866887655e-06
148,/home/pi/captures/2022-08-17T08:42:03.607341.jpg,"['5042.27325', 'N'] ['00752.94746', 'E']",2022-08-17T08:42:03.607341,5.057751007080078,-0.3375824340820312,8.319850769042969,0.10568899661302567
149,/home/pi/captures/2022-08-17T08:42:09.521815.jpg,"['5042.27172', 'N'] ['00752.94337', 'E']",2022-08-17T08:42:09.521815,4.848258361816406,0.1221042846679687,6.430825659179687,0.7722587585449219
150,/home/pi/captures/2022-08-17T08:42:15.441822.jpg,"['5042.27022', 'N'] ['00752.93920', 'E']",2022-08-17T08:42:15.441822,4.914098907470703,-0.1759738220214843,7.872135058593749,0.7667837738990784
151,/home/pi/captures/2022-08-17T08:42:21.367887.jpg,"['5042.26833', 'N'] ['00752.93471', 'E']",2022-08-17T08:42:21.367887,5.086481427001953,-0.7026981872558593,8.403647827148436,0.7726038694381714
152,/home/pi/captures/2022-08-17T08:42:27.280205.jpg,"['5042.26638', 'N'] ['00752.93059', 'E']",2022-08-17T08:42:27.280205,5.178658190917968,-0.354341845703125,7.378929516601562,0.7738722562789917
153,/home/pi/captures/2022-08-17T08:42:33.200106.jpg,"['5042.26443', 'N'] ['00752.92667', 'E']",2022-08-17T08:42:33.200106,5.142745166015625,-0.4189852905273437,7.843404638671874,0.001089066150598228
154,/home/pi/captures/2022-08-17T08:42:39.122095.jpg,"['5042.26312', 'N'] ['00752.92328', 'E']",2022-08-17T08:42:39.122095,5.219359619140625,-0.7314286071777343,7.791929302978515,0.08550907671451569
155,/home/pi/captures/2022-08-17T08:42:45.006784.jpg,"['5042.26155', 'N'] ['00752.91860', 'E']",2022-08-17T08:42:45.006784,5.121197351074218,-0.4070142822265625,7.824251025390624,0.4857160747051239
156,/home/pi/captures/2022-08-17T08:42:50.936160.jpg,"['5042.25933', 'N'] ['00752.91644', 'E']",2022-08-17T08:42:50.936160,5.383362432861327,-0.4333505004882812,7.053318090820312,0.004384620115160942
157,/home/pi/captures/2022-08-17T08:42:56.848253.jpg,"['5042.25820', 'N'] ['00752.91375', 'E']",2022-08-17T08:42:56.848253,5.456385583496093,-0.5458779785156249,8.406042028808594,0.028935400769114494
158,/home/pi/captures/2022-08-17T08:43:02.777214.jpg,"['5042.25812', 'N'] ['00752.91422', 'E']",2022-08-17T08:43:02.777214,5.246892938232422,-0.2501940734863281,8.237250811767577,0.639905571937561
159,/home/pi/captures/2022-08-17T08:43:08.694199.jpg,"['5042.25781', 'N'] ['00752.91306', 'E']",2022-08-17T08:43:08.694199,5.064933612060546,-0.3196259216308593,8.354566693115235,0.3366784155368805
160,/home/pi/captures/2022-08-17T08:43:14.614451.jpg,"['5042.25768', 'N'] ['00752.91594', 'E']",2022-08-17T08:43:14.614451,4.805162731933594,-0.3423708374023437,8.001421948242188,0.10846074670553207
161,/home/pi/captures/2022-08-17T08:43:20.529038.jpg,"['5042.25870', 'N'] ['00752.92044', 'E']",2022-08-17T08:43:20.529038,5.340266802978515,-0.0311246215820312,7.477091784667968,0.6565841436386108
162,/home/pi/captures/2022-08-17T08:43:26.452310.jpg,"['5042.26031', 'N'] ['00752.92365', 'E']",2022-08-17T08:43:26.452310,5.035006091308594,-0.5339069702148437,7.917624890136718,0.003803888102993369
163,/home/pi/captures/2022-08-17T08:43:32.373626.jpg,"['5042.26224', 'N'] ['00752.92720', 'E']",2022-08-17T08:43:32.373626,5.452794281005859,-0.3926490722656249,7.874529260253906,0.41299542784690857
164,/home/pi/captures/2022-08-17T08:43:38.288908.jpg,"['5042.26402', 'N'] ['00752.93146', 'E']",2022-08-17T08:43:38.288908,5.202600207519531,-0.5099649536132812,7.275978845214843,0.7571409940719604
165,/home/pi/captures/2022-08-17T08:43:44.216969.jpg,"['5042.26536', 'N'] ['00752.93761', 'E']",2022-08-17T08:43:44.216969,4.926069915771484,-0.1304839904785156,8.307879760742185,0.7626821994781494
166,/home/pi/captures/2022-08-17T08:43:50.100078.jpg,"['5042.26696', 'N'] ['00752.94189', 'E']",2022-08-17T08:43:50.100078,5.157110375976562,-0.5686228942871094,7.831433630371094,0.7597484588623047
167,/home/pi/captures/2022-08-17T08:43:56.015812.jpg,"['5042.26866', 'N'] ['00752.94650', 'E']",2022-08-17T08:43:56.015812,5.334281298828125,-0.3423708374023437,8.026561065673828,0.07270859181880951
168,/home/pi/captures/2022-08-17T08:44:01.937430.jpg,"['5042.27049', 'N'] ['00752.95141', 'E']",2022-08-17T08:44:01.937430,5.133168359375,-0.4453215087890624,8.66940421142578,0.005310675594955683
169,/home/pi/captures/2022-08-17T08:44:07.853560.jpg,"['5042.27191', 'N'] ['00752.95599', 'E']",2022-08-17T08:44:07.853560,5.419275457763671,-0.4955997436523437,7.788338000488281,0.07578376680612564
170,/home/pi/captures/2022-08-17T08:44:13.743528.jpg,"['5042.27289', 'N'] ['00752.96085', 'E']",2022-08-17T08:44:13.743528,5.36899722290039,-0.4201823913574218,7.994239343261718,0.16038835048675537
171,/home/pi/captures/2022-08-17T08:44:19.641604.jpg,"['5042.27369', 'N'] ['00752.96392', 'E']",2022-08-17T08:44:19.641604,5.327098693847656,-0.3184288208007812,8.12711753540039,0.3314638137817383
172,/home/pi/captures/2022-08-17T08:44:25.556988.jpg,"['5042.27404', 'N'] ['00752.96476', 'E']",2022-08-17T08:44:25.556988,5.382165332031249,-0.3567360473632812,8.049305981445311,0.2358921617269516
173,/home/pi/captures/2022-08-17T08:44:31.479742.jpg,"['5042.27385', 'N'] ['00752.96487', 'E']",2022-08-17T08:44:31.479742,5.1140147460937495,-0.6105214233398437,8.474276776123046,0.3788353204727173
174,/home/pi/captures/2022-08-17T08:44:37.405090.jpg,"['5042.27439', 'N'] ['00752.96454', 'E']",2022-08-17T08:44:37.405090,4.920084411621094,-0.584185205078125,7.831433630371094,0.005803839303553104
175,/home/pi/captures/2022-08-17T08:44:43.357864.jpg,"['5042.27511', 'N'] ['00752.96462', 'E']",2022-08-17T08:44:43.357864,5.287594366455078,-0.3208230224609374,8.010998754882811,2.18831587517343e-06
176,/home/pi/captures/2022-08-17T08:44:49.269216.jpg,"['5042.27598', 'N'] ['00752.96427', 'E']",2022-08-17T08:44:49.269216,5.133168359375,-0.7565677246093749,7.831433630371094,0.0010800526943057775
177,/home/pi/captures/2022-08-17T08:44:55.186013.jpg,"['5042.27770', 'N'] ['00752.96208', 'E']",2022-08-17T08:44:55.186013,5.155913275146484,-0.3292027282714843,8.525752111816406,0.0005726986564695835
178,/home/pi/captures/2022-08-17T08:45:01.077678.jpg,"['5042.27969', 'N'] ['00752.95809', 'E']",2022-08-17T08:45:01.077678,5.035006091308594,-0.3447650390625,7.595604766845703,0.002878838684409857
179,/home/pi/captures/2022-08-17T08:45:06.994090.jpg,"['5042.28231', 'N'] ['00752.95329', 'E']",2022-08-17T08:45:06.994090,5.190629199218749,-0.3423708374023437,9.24401260986328,0.00890415906906128
180,/home/pi/captures/2022-08-17T08:45:12.916478.jpg,"['5042.28502', 'N'] ['00752.94836', 'E']",2022-08-17T08:45:12.916478,5.027823486328125,-0.4644751220703125,7.237671618652343,0.0076270378194749355
181,/home/pi/captures/2022-08-17T08:45:18.839925.jpg,"['5042.28821', 'N'] ['00752.94271', 'E']",2022-08-17T08:45:18.839925,5.2648494506835934,-0.8415618835449219,8.953117108154295,0.7531633377075195
182,/home/pi/captures/2022-08-17T08:45:24.756772.jpg,"['5042.29125', 'N'] ['00752.93688', 'E']",2022-08-17T08:45:24.756772,5.044582897949218,-0.74699091796875,8.499415893554687,0.7658983469009399
183,/home/pi/captures/2022-08-17T08:45:30.675632.jpg,"['5042.29392', 'N'] ['00752.93239', 'E']",2022-08-17T08:45:30.675632,5.315127685546875,-0.3220201232910156,6.726509564208984,0.7296439409255981
184,/home/pi/captures/2022-08-17T08:45:36.599903.jpg,"['5042.29681', 'N'] ['00752.92734', 'E']",2022-08-17T08:45:36.599903,5.353434912109375,-0.8116343627929687,6.421248852539062,1.2062614018759632e-07
185,/home/pi/captures/2022-08-17T08:45:42.521987.jpg,"['5042.29888', 'N'] ['00752.92450', 'E']",2022-08-17T08:45:42.521987,5.070919116210938,-0.5003881469726562,7.747636572265624,6.09981327670539e-08
186,/home/pi/captures/2022-08-17T08:45:48.432694.jpg,"['5042.30172', 'N'] ['00752.92071', 'E']",2022-08-17T08:45:48.432694,5.112817645263672,-0.2944868041992187,8.7723548828125,5.344994846723239e-08
187,/home/pi/captures/2022-08-17T08:45:54.324119.jpg,"['5042.30438', 'N'] ['00752.91696', 'E']",2022-08-17T08:45:54.324119,5.042188696289062,-0.1987187377929687,8.422801440429687,8.622106406619423e-08
188,/home/pi/captures/2022-08-17T08:46:00.248140.jpg,"['5042.30667', 'N'] ['00752.91418', 'E']",2022-08-17T08:46:00.248140,5.298368273925781,0.0239420166015625,9.126696728515626,1.6656994716868212e-07
189,/home/pi/captures/2022-08-17T08:46:06.169681.jpg,"['5042.30881', 'N'] ['00752.91177', 'E']",2022-08-17T08:46:06.169681,5.130774157714844,-0.4548983154296874,7.879317663574218,0.35451048612594604
190,/home/pi/captures/2022-08-17T08:46:12.127226.jpg,"['5042.30882', 'N'] ['00752.91111', 'E']",2022-08-17T08:46:12.127226,5.267243652343749,-0.4513070129394531,8.37012900390625,0.046713072806596756
191,/home/pi/captures/2022-08-17T08:46:18.045655.jpg,"['5042.30942', 'N'] ['00752.91098', 'E']",2022-08-17T08:46:18.045655,5.027823486328125,-0.5961562133789062,8.346186987304687,0.7668061256408691
192,/home/pi/captures/2022-08-17T08:46:23.961374.jpg,"['5042.30842', 'N'] ['00752.91072', 'E']",2022-08-17T08:46:23.961374,5.02423218383789,-0.4333505004882812,8.798691101074219,5.6406115618301556e-05
193,/home/pi/captures/2022-08-17T08:46:29.879360.jpg,"['5042.30579', 'N'] ['00752.90969', 'E']",2022-08-17T08:46:29.879360,5.066130712890625,-0.3615244506835937,8.372523205566406,2.1945521439192817e-05
194,/home/pi/captures/2022-08-17T08:46:35.840601.jpg,"['5042.30281', 'N'] ['00752.90850', 'E']",2022-08-17T08:46:35.840601,5.218162518310547,-0.2956839050292968,8.953117108154295,0.1376265585422516
195,/home/pi/captures/2022-08-17T08:46:41.745071.jpg,"['5042.30022', 'N'] ['00752.90688', 'E']",2022-08-17T08:46:41.745071,5.242104534912109,-0.5015852478027343,7.547720733642578,0.03502453863620758
196,/home/pi/captures/2022-08-17T08:46:47.677398.jpg,"['5042.29713', 'N'] ['00752.90506', 'E']",2022-08-17T08:46:47.677398,5.298368273925781,-0.45968671875,10.20169327392578,0.03272617608308792
197,/home/pi/captures/2022-08-17T08:46:53.592677.jpg,"['5042.29402', 'N'] ['00752.90338', 'E']",2022-08-17T08:46:53.592677,5.183446594238281,-0.4165910888671875,8.765172277832031,0.10668181627988815
198,/home/pi/captures/2022-08-17T08:46:59.504212.jpg,"['5042.29135', 'N'] ['00752.90179', 'E']",2022-08-17T08:46:59.504212,5.197811804199218,-0.5434837768554687,6.849810949707031,5.545328531297855e-05
199,/home/pi/captures/2022-08-17T08:47:05.434308.jpg,"['5042.28825', 'N'] ['00752.90055', 'E']",2022-08-17T08:47:05.434308,5.21576831665039,-0.4417302062988281,8.29231744995117,2.93136167783814e-07
200,/home/pi/captures/2022-08-17T08:47:11.349462.jpg,"['5042.28618', 'N'] ['00752.89996', 'E']",2022-08-17T08:47:11.349462,5.468356591796875,-0.7541735229492187,8.10197841796875,1.3961401634787762e-07
201,/home/pi/captures/2022-08-17T08:47:17.302404.jpg,"['5042.28687', 'N'] ['00752.89955', 'E']",2022-08-17T08:47:17.302404,5.076904620361328,-0.7433996154785156,8.347384088134765,0.00842619501054287
202,/home/pi/captures/2022-08-17T08:47:23.186671.jpg,"['5042.28684', 'N'] ['00752.90110', 'E']",2022-08-17T08:47:23.186671,4.89015689086914,-0.4668693237304687,8.4658970703125,0.002082007471472025
203,/home/pi/captures/2022-08-17T08:47:29.097482.jpg,"['5042.28702', 'N'] ['00752.90346', 'E']",2022-08-17T08:47:29.097482,4.991910461425781,-0.5446808776855468,6.804321118164062,0.005709522869437933
204,/home/pi/captures/2022-08-17T08:47:34.987629.jpg,"['5042.28676', 'N'] ['00752.90662', 'E']",2022-08-17T08:47:34.987629,4.800374328613281,-0.5195417602539062,8.078036401367187,0.04145994409918785
205,/home/pi/captures/2022-08-17T08:47:40.911197.jpg,"['5042.28723', 'N'] ['00752.91115', 'E']",2022-08-17T08:47:40.911197,5.124788653564453,-0.633266339111328,8.590395556640624,0.6942399740219116
206,/home/pi/captures/2022-08-17T08:47:46.790310.jpg,"['5042.28809', 'N'] ['00752.91455', 'E']",2022-08-17T08:47:46.790310,5.204994409179687,-0.354341845703125,8.073247998046874,0.7585192918777466
207,/home/pi/captures/2022-08-17T08:47:52.711951.jpg,"['5042.28908', 'N'] ['00752.91904', 'E']",2022-08-17T08:47:52.711951,5.306747979736327,-0.5542576843261718,8.396465222167969,0.22563093900680542
208,/home/pi/captures/2022-08-17T08:47:58.608773.jpg,"['5042.28981', 'N'] ['00752.92368', 'E']",2022-08-17T08:47:58.608773,4.99909306640625,-0.3878606689453124,6.344634399414062,0.22783303260803223
209,/home/pi/captures/2022-08-17T08:48:04.567586.jpg,"['5042.29036', 'N'] ['00752.92847', 'E']",2022-08-17T08:48:04.567586,5.394136340332031,-0.2513911743164062,7.654262707519531,0.7460257411003113
210,/home/pi/captures/2022-08-17T08:48:10.517246.jpg,"['5042.29084', 'N'] ['00752.93311', 'E']",2022-08-17T08:48:10.517246,5.207388610839843,-0.2992752075195312,7.7967177062988275,0.5032936334609985
